tester_idx,project_idx,label,match_prob
1101,600,0,0.03237317977991972
180,369,0,0.030011964728399412
1702,103,0,0.053543822453493234
339,145,0,0.020229248488466314
1483,289,0,0.06943441857735466
1476,663,0,0.028477544808542553
1433,433,0,0.01975495700342752
109,573,0,0.03752851876283968
1529,394,0,0.05297558408212715
839,644,0,0.36380371070134065
1650,100,0,0.03179312690917542
912,431,0,0.01153909429140126
299,582,0,0.025478982905943914
136,761,0,0.05294551220813548
1884,395,0,0.033156206804862955
1385,762,0,0.04533821468619583
791,260,0,0.046228301542426735
1971,685,0,0.03783878663720642
956,530,0,0.05628718465905404
3,544,0,0.0171340580960914
814,344,1,0.23290177959539737
1859,957,0,0.05353862698949698
4,484,0,0.039154751953909724
287,904,0,0.017920087211815518
1631,223,0,0.021288644964720927
1044,35,0,0.07456793765252989
211,119,0,0.04251617077176575
183,176,0,0.02316155270656274
1990,526,0,0.014238340320401551
436,927,0,0.4534106891239593
674,189,0,0.033808105833294105
1755,780,0,0.025044426167658167
1613,625,0,0.023997644226856917
679,589,0,0.03019492281912474
946,956,1,0.4697500135792324
1541,633,0,0.04339006362187439
1669,270,0,0.4751231088338661
1016,224,0,0.03701803560770784
501,897,0,0.021196996268016
1586,675,1,0.47892690341175354
1332,856,0,0.05781180507975687
805,493,1,0.07659785176822148
1747,762,1,0.020642160189196276
407,80,0,0.013355695072997872
1355,916,1,0.5289374952083641
1620,20,0,0.03720475342122347
1136,900,0,0.04993041098000513
46,255,0,0.26458827240875404
1230,920,0,0.03028412280596271
1295,379,0,0.012714309858966762
18,715,0,0.05335742160371103
1870,577,0,0.02661175431710322
1526,305,0,0.015690495086181644
1584,934,0,0.02974054028934342
1854,590,0,0.04262564753945537
262,175,0,0.04855562126023461
173,699,0,0.027151559161280772
1872,572,0,0.04063090492775003
1086,696,0,0.04482652806702703
1259,424,0,0.017229697581086834
1215,62,1,0.3997899170526856
1244,238,0,0.07426941204108033
1780,50,0,0.03912779539844336
1231,91,0,0.04521849973928441
1682,493,0,0.05965669166119487
606,861,1,0.05988421466020713
15,287,0,0.010966801422661168
20,692,1,0.39913853406121286
976,834,0,0.02578611932300126
1825,810,0,0.04722077904487675
1897,234,1,0.43661528198931665
533,822,0,0.03051013124189033
1798,131,0,0.03309375147732304
44,674,0,0.4155066637356595
65,965,0,0.026099335124744445
604,325,0,0.037043624081381996
1852,107,0,0.03826757404078688
1321,835,0,0.435579204309585
200,613,0,0.3006384665742464
602,399,0,0.05793362345535414
1301,812,0,0.029070109051315823
1102,956,0,0.15668685957580525
1132,98,0,0.05743032349306461
157,995,0,0.045683931232098844
1055,123,0,0.4807386854976758
1724,262,1,0.031107409664137387
963,876,0,0.022246665077979417
1096,846,0,0.057840928336771395
451,12,0,0.033422034172376776
1068,190,0,0.021493352577920583
1720,854,0,0.03561653370979161
333,286,0,0.04358113028999472
778,242,0,0.056599508645513594
580,634,0,0.014920922976989083
1789,762,0,0.016902679228871915
1042,946,0,0.03983082089773647
1693,652,0,0.04216341524464227
122,505,0,0.012491112105971449
980,527,0,0.011010663618416
1616,481,0,0.04478472071385709
1331,655,1,0.4410487470919634
1457,270,1,0.31681598664301824
680,801,0,0.020148940916125648
928,150,0,0.03260081134154845
508,465,0,0.021832580850072066
277,732,0,0.01610012044395097
473,733,0,0.045986428058725326
1044,197,1,0.05091146745007348
1307,943,0,0.06967306606219521
669,200,0,0.01665686786149341
399,373,0,0.02538654572449317
758,109,0,0.04883848637788895
1007,553,0,0.035592192620409566
126,536,0,0.04918148279525868
1245,255,0,0.011421681655560553
466,572,0,0.024521532168589672
9,775,0,0.40018331092851556
1770,761,0,0.032000775340913765
610,244,0,0.011188543295271388
1955,773,0,0.046893656590017374
972,41,0,0.0392838567916675
1454,257,0,0.04725489012670489
502,366,0,0.041453175798188656
251,362,0,0.019778404794691173
498,908,0,0.01396058811972773
1827,622,0,0.04711087324393884
308,22,0,0.03996930014179141
185,191,0,0.028978838219049313
1683,748,0,0.029840087567943777
1007,701,0,0.027801080094571835
1975,371,0,0.036539568541757585
14,27,0,0.04557667500222654
876,213,0,0.05241215041253315
304,375,0,0.05038092051590957
334,105,0,0.04864643186792873
1769,282,0,0.059295371997131835
1654,264,1,0.4453981319809686
1711,779,0,0.019267227461796224
1699,845,1,0.5004117630698989
1762,156,0,0.02080377465131973
377,859,0,0.041789487550655785
1794,134,0,0.030358529789184054
414,530,0,0.0486752204452043
920,78,0,0.05056467947782449
1807,412,0,0.0522371208416144
1188,903,0,0.03528343237654864
830,500,0,0.055033438815840136
135,718,0,0.018971775719764175
1098,0,0,0.018881986422751098
1353,710,1,0.05946530854225136
583,837,0,0.051672537404368966
1293,91,0,0.014465267507260678
952,569,0,0.0168330462815181
1670,115,0,0.05246100397610708
1737,805,0,0.06447196824951712
1090,273,0,0.01395501311771268
1715,218,0,0.04390141592920396
1663,778,0,0.056635217566792524
1989,309,0,0.036227296551331625
877,65,0,0.337516832142817
703,49,0,0.6138087942280203
1064,662,0,0.0424413195739241
884,742,0,0.047326952443846375
582,493,0,0.04419660888003609
672,63,0,0.0439692357772001
1916,12,0,0.012136880452162376
1726,33,0,0.05631659105969056
1162,419,0,0.023166777622887953
310,225,0,0.01910515451502867
1651,952,0,0.03320688855719509
1393,333,0,0.026130645490534288
488,633,0,0.029481893312621063
1633,184,0,0.05186195241670747
288,602,0,0.41710727468640707
1142,769,0,0.015744944467779104
620,262,0,0.03751810612894073
1845,651,0,0.025420785798873663
1290,685,0,0.059818293163342535
1209,726,0,0.043341821856550916
1264,148,0,0.05003736094733901
1048,938,0,0.0515660075605262
1367,780,0,0.013909041894688919
733,451,0,0.02055214596991028
766,19,0,0.04756667438252125
318,381,0,0.015814471738220127
1784,767,1,0.5521077629175325
1307,646,0,0.07178908310619311
1699,760,0,0.7048223403920573
1347,7,0,0.012501505242148284
1618,474,0,0.33714891505175776
345,916,0,0.5047779144106849
1859,702,0,0.358308132570075
546,821,1,0.2780340399962583
821,696,0,0.021696472721096108
1327,37,0,0.02622874513408391
1133,122,0,0.05149727229460002
701,918,0,0.014809286231593723
1179,721,0,0.030530235843403725
12,133,0,0.46461278887171414
1624,28,0,0.02363434493315363
659,827,0,0.03411553086435857
1749,723,0,0.05730366998624601
786,217,0,0.04691803639218343
1687,351,0,0.011270990920639046
525,518,0,0.02996478503124201
53,121,1,0.03282213292957438
1530,446,0,0.03390714535855802
1414,164,0,0.03217422207447506
1959,904,0,0.049738439308332785
1343,108,0,0.05507317805796342
1367,438,0,0.051021156214026656
1515,486,0,0.3854000082224729
1417,447,0,0.047588907544936915
348,907,0,0.07304217113621944
362,705,0,0.053195509017542005
639,366,0,0.020541788504787037
1311,838,0,0.07556853872370489
1189,104,0,0.045711143842661416
384,759,0,0.01386815750616391
1274,884,0,0.03692687581005555
1484,172,0,0.4002569349914495
1828,740,0,0.01490487555405334
684,574,0,0.04195871795033359
78,306,0,0.05582224119269248
1649,548,0,0.05207911106881524
66,306,0,0.054062963679698345
118,433,0,0.04253767678848615
38,725,0,0.05899777050414794
1304,865,0,0.02344631115990512
677,445,0,0.05131615019130341
472,85,0,0.06636028769598742
1802,661,0,0.07598045676578608
450,975,0,0.027253052991367502
1775,450,0,0.026990542466528572
359,760,0,0.04199120068633274
935,529,1,0.45352004892750813
142,541,0,0.02939596600239857
911,930,1,0.055031667711962585
28,446,0,0.059010488799706974
1334,500,0,0.0177701721433975
47,957,0,0.032464008296220294
1864,846,0,0.0560137790743231
336,315,0,0.05766871896313973
1783,721,0,0.05340880057268125
1104,931,1,0.30073613855765735
377,530,0,0.02284208794399231
901,698,0,0.05987487360702889
952,498,0,0.020298198122976098
1641,323,0,0.049587421569761245
507,982,0,0.05711855907212134
1484,977,1,0.37618706117071493
295,168,0,0.024808091701381714
956,786,0,0.04644265260366594
1639,678,1,0.4570324202992523
1622,328,1,0.0663486523982796
159,348,0,0.027439601416786974
1263,432,0,0.036690207530879315
182,285,0,0.030769603154839793
290,384,0,0.026790096865666406
837,504,0,0.022392177951410942
1143,95,0,0.024058715362307505
1667,330,0,0.03311993478061382
574,346,1,0.43075119929013916
71,278,0,0.05668246316124751
120,602,0,0.029807062358108392
1940,41,0,0.020445228330582568
1216,850,0,0.058029389126208406
147,148,0,0.05510215405474515
1695,643,0,0.012394968076377657
1981,605,0,0.057176331856601224
1660,972,0,0.04165311407535514
596,528,0,0.05574406946304629
1883,661,0,0.030173567559265424
1791,120,0,0.028091228319572753
1461,794,0,0.07882795974185675
730,835,0,0.037372474110884554
151,978,0,0.03351110469072942
1838,874,0,0.6174450010777075
617,433,0,0.02695544635293004
1588,854,0,0.05824000445206062
171,794,1,0.03770902699928304
975,525,0,0.04799632541261593
665,740,0,0.026452173337432536
288,665,0,0.04548049307576882
1100,575,0,0.0477679980831856
837,725,0,0.061284361370345784
857,457,0,0.06765908349410091
91,338,0,0.014604201610148406
115,737,1,0.4608017142103728
501,815,0,0.030107027994677377
1783,406,0,0.01386567616095278
1130,993,0,0.05489283920407481
1503,587,0,0.01645038870776456
278,5,0,0.04726121800036542
800,739,0,0.016484621332269824
924,871,0,0.03469872902557144
1181,152,0,0.01595818933969328
922,604,0,0.053459340031627306
920,205,0,0.0348856677311824
1735,230,0,0.05916415601058863
1067,986,0,0.050639367295678465
1033,957,0,0.020276938379119036
1211,351,0,0.055887074908366245
1710,542,0,0.04377287647529076
1778,830,0,0.0316829169105765
1386,323,0,0.04768240838336647
681,358,0,0.03959551221286842
372,425,0,0.022035681038908784
1724,880,0,0.01907643177494039
1214,73,0,0.017262430290167538
1228,80,0,0.054041176857914645
1718,116,0,0.058073550534562174
1431,441,0,0.03071494275706787
325,736,1,0.5061963025849956
1727,62,0,0.017453405225186527
170,879,0,0.03850398445037578
879,503,0,0.058826453174818195
674,550,0,0.3189034593380922
177,616,0,0.020611443924290703
1481,441,0,0.1899986611956589
295,592,0,0.04345845408010964
1369,222,0,0.041029549502058234
1058,29,0,0.02680415231463211
1578,959,0,0.01868676307575222
545,768,0,0.05934229652007112
574,522,0,0.03316365126597751
913,184,1,0.6832075975929193
996,576,0,0.03015281104111287
713,376,1,0.456941235666144
61,420,1,0.030799938450634286
338,375,0,0.020479062200770837
143,347,0,0.4466119483385278
827,609,0,0.36660083968841833
1018,801,0,0.041480825209364025
745,152,0,0.020100366138026363
1926,566,1,0.4377072659468595
1083,551,0,0.033754072130310744
1300,465,0,0.04240251835628647
447,180,0,0.04936765696023994
1557,899,1,0.03474129628946622
1722,562,0,0.016720735953088782
878,204,0,0.052720185600384134
1345,134,0,0.05968597037379295
275,147,0,0.03487542252389157
667,820,0,0.03881463242163259
1512,167,0,0.040122151600211105
1232,117,0,0.04415204865679058
830,689,0,0.022045003253958414
1700,585,1,0.365466779956788
1139,477,0,0.022735685371602032
1106,732,0,0.5082492770829724
24,447,0,0.0589720136066572
176,85,0,0.02701300346769512
1908,382,1,0.6046977326185239
1122,576,0,0.018489467447053008
1134,238,1,0.34954419495428773
1417,485,0,0.010738382503134289
1963,845,1,0.021841065662411133
845,433,0,0.4463784013700132
209,41,1,0.3707037224541381
416,120,0,0.05575243876354903
200,10,0,0.055783149156270036
155,880,0,0.4346818193461289
1127,813,0,0.024252258041874503
13,544,0,0.02159002849596335
527,238,0,0.03481562645057613
1247,413,0,0.05744703696049098
1253,29,0,0.02834411598525346
588,240,1,0.3281467638346973
1895,435,0,0.036699394658571985
1209,550,0,0.027049616701515865
864,205,0,0.030587073494659577
761,858,0,0.04240448908591379
1154,132,0,0.050578974176058535
874,16,0,0.03140681043199484
66,790,0,0.05231178654468323
1538,709,0,0.05491786096030241
1124,413,0,0.03462712469568837
1470,348,0,0.04516956441393567
1122,427,0,0.04580501346783417
105,46,0,0.05271136116524228
153,464,0,0.05978856050403733
1600,444,0,0.06796229252414611
794,479,1,0.5520426071538037
1958,974,0,0.04591819139051528
731,773,1,0.5324550564097507
164,435,0,0.010433917156690089
1382,486,0,0.022008281945487918
1811,751,1,0.03294805634732757
1938,577,1,0.28905515072804866
1222,725,1,0.3016281594376624
786,284,0,0.028982870982176022
701,907,0,0.011252633549427063
90,296,0,0.03868440298307492
56,957,0,0.011118694131423143
1566,677,0,0.02046309432490705
190,973,0,0.05099668082667299
137,27,0,0.05715910090803818
891,556,0,0.05174661438761559
1586,75,0,0.4472150194035798
68,726,1,0.05381045959542613
1381,712,0,0.047562611798227225
931,935,0,0.07562907304080536
1762,742,1,0.4454175842714057
1610,713,1,0.0281797037790635
108,613,0,0.07526608194909762
1699,9,0,0.01166719284690372
18,146,0,0.5091258664665111
1775,83,0,0.0550923275598378
1272,948,0,0.2800758547579968
373,56,0,0.05382941662589004
64,879,0,0.04719926613553515
1185,561,0,0.05709830646263017
1323,469,0,0.020792045339533154
1611,191,0,0.037560806191565724
1013,899,0,0.031500325640573985
588,958,0,0.010160866871360127
162,481,1,0.044759962357529486
1213,739,0,0.45834359004864195
439,427,1,0.30564920983166805
1177,800,1,0.03932234781891696
1429,722,0,0.04198102885316234
213,435,1,0.034268477489168225
1902,234,0,0.05920539502560969
882,823,0,0.018794464187629447
599,595,0,0.026919046830021706
272,864,0,0.045437831901886765
1531,399,1,0.03878949930158624
1988,389,0,0.0662254501817095
1586,866,0,0.01743991452942116
1498,872,0,0.05487253479191778
1887,171,0,0.06625313098467886
1736,823,0,0.030254490290050347
4,123,0,0.02540244286365537
215,14,0,0.05524260535649644
1213,113,0,0.047841449213941296
781,314,0,0.01866275470860812
491,974,0,0.0308501875493591
837,292,0,0.013418340938438527
475,340,0,0.0668193669220522
1292,437,1,0.01738217719503003
1458,754,0,0.053575732829486127
631,910,0,0.011591799644515696
1848,322,0,0.012139879249989528
55,439,0,0.020261744818038656
721,503,0,0.05270548198158309
491,203,0,0.04095618412966263
1002,980,0,0.036644982446931054
607,51,0,0.015915736916761125
1381,779,0,0.03587771475604164
266,184,1,0.43603284554440586
240,580,0,0.535240592142348
1980,142,0,0.057524175262924526
1738,914,0,0.04344474388027959
1413,783,1,0.6695671633839981
1304,197,0,0.011254541609032076
1335,573,0,0.03898738546809914
1180,966,0,0.02710102638464952
439,36,0,0.05956393105024391
1986,826,0,0.0532917483354095
358,862,0,0.023938141420756804
138,964,0,0.0538848740593443
1312,278,1,0.5159807504159284
998,819,0,0.039823042542919254
1737,105,0,0.06776515328856719
755,333,1,0.7445037441403971
790,985,1,0.023817513148157804
925,354,0,0.047818157952130805
1966,98,0,0.40695639993567917
1911,697,0,0.012079220672216215
209,948,0,0.04141165701037439
1147,730,0,0.033650262874869746
448,166,0,0.01793521760146905
153,22,1,0.3252702120124558
815,731,0,0.037975532167418904
888,715,0,0.013873305145917593
932,340,0,0.024277635359363593
1263,966,0,0.04446300797611087
1826,159,1,0.4757335710597387
1821,544,0,0.0463229078443362
833,264,0,0.0358804543541465
1076,201,0,0.07046150271182598
73,43,0,0.020027137220866555
771,632,1,0.5292409160279968
530,64,1,0.44772193914164216
665,866,0,0.030747941716774398
1051,437,1,0.021556545579062704
1447,241,0,0.02633283114863797
346,896,0,0.48988069128053496
1560,480,1,0.47996409981312493
1915,409,0,0.03986595661095922
330,246,1,0.466991512305055
901,804,1,0.04401664607296715
174,595,0,0.04264698506134529
1077,559,0,0.01837893247029887
905,704,0,0.032407860430868726
171,927,0,0.041962131745427476
1689,884,0,0.04921024392086893
1115,44,0,0.04284645237421105
1726,272,1,0.047552245490884514
1387,13,0,0.05641035797800263
1570,526,0,0.029514720699356338
183,689,0,0.05904551833225552
1870,539,0,0.017590460895052264
711,198,0,0.03459592219037186
1922,699,0,0.04190899736505526
583,126,0,0.4123236143967376
1550,113,0,0.03397582642184607
21,39,0,0.06671104545755731
1776,713,1,0.5657560206872896
460,489,0,0.059762197568312345
1478,269,0,0.027712975711823552
1397,455,0,0.023901094082809528
1109,978,0,0.03553857716268334
393,965,0,0.06433119803816761
1506,990,0,0.02803768303999578
589,182,0,0.05782114560403374
462,200,0,0.04594150387965776
585,637,0,0.03873076401517363
145,689,0,0.02489975996832961
1268,307,0,0.021309818024618024
703,209,0,0.030052853619020485
1246,474,0,0.04524568566134458
1545,165,0,0.039969746176934356
1437,63,0,0.018883717889756343
1678,616,0,0.035870195941350824
923,591,0,0.040482905319031884
1299,1,1,0.3807463180807175
1319,139,0,0.5177311962950206
599,69,0,0.04853777741719721
480,722,0,0.019568230879064365
76,16,0,0.01724820184172774
1805,867,0,0.04370524823293966
319,986,0,0.026627660288407844
1617,294,0,0.029865992615976195
1487,732,0,0.014975624112689781
1590,280,0,0.01521710628969062
1407,915,0,0.04350001787609461
452,655,0,0.05668532584202736
863,782,0,0.058301049794609754
809,42,0,0.056523162619097206
318,510,0,0.04786876242899686
1002,830,0,0.032606682396491074
175,643,0,0.02137061666322483
1306,282,0,0.03736804164282492
921,464,1,0.03808378225722914
506,461,0,0.025809734418660614
1916,903,0,0.055644456354764935
1201,512,0,0.012856939422193072
928,951,0,0.02840527222796138
660,789,0,0.027257602403507823
1543,323,0,0.017897441830497365
862,969,0,0.02908860768280483
1733,458,1,0.31847509976651484
917,433,0,0.059691302347312424
1088,734,0,0.021623033659724004
589,944,0,0.05014497858740911
138,116,0,0.04187972048100006
1522,823,0,0.029130347685286564
1714,565,0,0.03318410504676657
613,535,0,0.022477503513497518
1709,325,1,0.05031325125592154
1856,592,0,0.3159961973854794
1467,147,0,0.05597051574894381
932,862,1,0.46314003353775424
863,709,0,0.041707702170561474
932,742,0,0.029074023241896695
1817,71,0,0.026673306843248264
1251,545,1,0.36653354568972457
1582,474,0,0.05114470417030951
325,336,0,0.011810472607060581
279,381,1,0.03405914464329178
1055,409,1,0.4526715689445544
390,295,0,0.031270925661778075
411,548,0,0.02178062350769909
774,222,0,0.03390408078311268
1322,838,0,0.026290575939170086
1130,993,0,0.03873966387538037
275,286,0,0.04275206103593803
567,692,0,0.017692591258813523
596,310,0,0.32404234927597886
1831,816,1,0.05136577255667859
753,643,0,0.0475155537860305
1277,366,0,0.02918193701977597
523,366,0,0.035775909807843585
692,447,0,0.02372393389492954
1397,903,0,0.04478702201781234
1528,694,0,0.05548075779745727
1074,503,0,0.04621562231584751
717,600,1,0.47937260370176393
523,692,0,0.41039318831783134
399,961,0,0.03867275077984873
1802,783,0,0.04298450145674349
1927,517,0,0.056144348174759044
1069,650,0,0.07837555216198493
65,901,0,0.014963039044012699
524,426,0,0.02132149641186557
1611,419,0,0.0301613450225098
1402,46,0,0.054211886200149335
1500,53,0,0.31979567685495525
467,814,0,0.050044783513071366
1190,669,1,0.039785918432022775
314,976,0,0.048130528384342196
19,309,0,0.05064481283794574
1864,980,0,0.038163707298190144
337,672,0,0.05070949656217417
1023,658,0,0.04002599116737269
1430,248,0,0.023287046234783754
1550,840,0,0.04564431943537744
1203,329,0,0.02358014019246748
1830,762,0,0.02988604322558313
895,428,0,0.05133770043738134
1026,57,1,0.45796458912437704
1641,691,0,0.05347095014846376
693,424,0,0.03497849980406629
1977,476,0,0.02402084947135453
368,117,0,0.020605391439684696
538,2,0,0.011350944764554496
904,332,0,0.01439862201908997
1009,673,0,0.04422851049309303
1217,57,0,0.47277993793561773
998,83,0,0.025981964126271358
1671,931,0,0.28160782920097505
355,553,0,0.05221226514345197
479,768,1,0.48516129480507336
1424,914,0,0.04400326187363875
452,15,0,0.04812799523268201
1288,585,0,0.044307677351506904
1045,659,0,0.05602073583645238
1624,100,0,0.05246009787837305
96,155,0,0.023234150418114177
839,946,0,0.05927066346149843
1812,99,0,0.022986287669923684
1814,400,0,0.05592897986445471
1615,788,0,0.015791936352334064
1568,517,0,0.061901113092505816
79,294,0,0.011297340484011755
489,282,0,0.02452011861595492
301,132,0,0.05822086635153453
1671,226,0,0.010964392493900656
1012,846,0,0.030343204790788954
788,737,0,0.04191418126224555
1434,871,0,0.019879070056723538
1058,226,0,0.040684226576708185
1079,485,0,0.017835752073341562
507,192,0,0.01897892684346025
1029,911,0,0.44142594977472926
1777,932,1,0.5429500450032128
295,952,0,0.042153108789694596
1878,869,0,0.06499364231062926
1621,827,0,0.02550105068524597
1973,798,0,0.048537940437850896
1647,900,0,0.04768318752317403
394,857,1,0.04482887870233102
1983,800,0,0.059183161924561814
196,938,0,0.045554393793670205
954,449,0,0.04882126094108842
1106,615,0,0.03772413944074178
591,16,0,0.014723150315624815
1230,949,0,0.05924985469315102
1073,519,0,0.06249544534619644
515,18,0,0.020506543084452693
697,501,0,0.03671794312126747
561,219,0,0.44737547504210795
95,925,1,0.8092918584724411
1472,576,0,0.03794328948017954
190,939,1,0.3021228742452903
905,530,0,0.6043617844844954
1529,402,0,0.05028615477644121
586,505,0,0.4770255454135231
1201,713,0,0.03927374983480495
1146,137,0,0.05522715718572695
794,903,0,0.044016109957884055
1336,288,0,0.03533634461086696
820,701,1,0.6082482346594205
103,509,0,0.03543244404919222
851,289,1,0.5792205831120891
957,325,0,0.02252943047011934
1061,359,0,0.0409095564107614
1094,266,0,0.05350951407687159
1670,655,0,0.05206237218681749
448,517,0,0.03935225996306944
1046,481,0,0.024430432271384906
1283,452,0,0.05514296362546645
382,774,0,0.023057754185118413
790,284,0,0.04574793491807441
1136,682,0,0.054508495573267535
406,637,0,0.05325033477261473
1358,167,0,0.445032641456769
422,779,0,0.32364579077977146
1712,776,0,0.016189169081003714
603,753,1,0.4052396061510741
1887,764,0,0.02115138624672962
340,591,0,0.07052436595144569
7,410,0,0.042806855968519346
42,396,0,0.05251566888701878
1219,357,0,0.041081035730393775
91,913,0,0.02700362790410784
359,750,0,0.06269737520126399
46,938,0,0.044833136086953176
151,125,0,0.023480050827752376
1147,545,0,0.44425694989033154
398,401,0,0.011172052394312716
1171,155,0,0.029914944492909414
302,516,0,0.048689648385643595
533,965,1,0.3481971357017715
1604,890,0,0.05084603519047521
1543,562,0,0.047190958381614606
622,108,0,0.02907923964541472
638,920,0,0.034701445936419
1882,50,0,0.017679322677735587
1920,437,0,0.014301322715134892
1920,343,0,0.020214975930854383
1875,939,0,0.06597845686929037
269,667,1,0.49343935369987485
91,939,0,0.022613601277585046
518,859,0,0.03386748007248472
985,744,0,0.041389100858965154
1439,189,0,0.028770750794636334
848,922,0,0.04728221485524081
1698,556,0,0.05505665554672669
1456,231,0,0.01188272988914596
1842,394,0,0.024447452791443905
482,425,0,0.051444606021547566
1237,772,0,0.031150786565448986
500,849,0,0.059044945664399835
165,333,0,0.34761093107922775
1788,259,0,0.054027572180589886
376,494,0,0.5875803807959105
1155,883,0,0.3915791949007437
396,527,1,0.4575396994589729
1722,524,0,0.0722417310751801
20,170,0,0.04983064993985694
673,621,0,0.01709259170379291
1610,636,0,0.023702263551870252
1039,929,0,0.05233538199775499
236,279,1,0.31192632986311447
1146,905,0,0.01971860926419585
1907,834,0,0.058344544679152205
1981,77,0,0.03154906714590002
877,473,0,0.03336154542385667
1291,748,0,0.011780095691559824
1571,159,0,0.05014216794043052
1526,238,0,0.07395525931816037
323,255,0,0.012267244001601292
1893,42,0,0.050027429430884875
1469,187,0,0.053054407907458585
1673,319,0,0.04537818561982322
885,907,0,0.0357116171714674
908,508,0,0.022999096344692594
613,463,1,0.06791953854334028
413,234,0,0.021829073154060283
1647,181,0,0.015777598701433238
657,211,0,0.055703466728255796
1043,351,0,0.011123791700586768
1064,679,1,0.41376226052655707
1424,725,0,0.049188813590627385
1493,348,0,0.03303474673230231
1399,911,0,0.013704045360733549
485,89,0,0.0389493286945108
894,209,0,0.024610047939390582
658,704,0,0.05407853408113969
754,0,0,0.038332177405321397
411,425,0,0.04905584246172401
1208,900,0,0.0159573708269147
799,200,0,0.027233951960243467
818,981,0,0.04330971463431972
779,93,0,0.014526469406808825
446,833,0,0.03570607205978585
1060,73,0,0.0435580674683977
484,161,0,0.4207161857540239
628,482,0,0.3755721603940235
1512,869,0,0.054594667086306434
1469,593,0,0.35103912298507123
371,130,0,0.03185367221481502
1096,264,0,0.07729462786012746
368,982,1,0.36889496605559086
1304,551,0,0.07679936908242657
1112,982,0,0.46563179328855175
1460,630,0,0.42848306795696456
1162,447,0,0.025801166874851074
1909,293,0,0.035558160384862134
214,264,0,0.059286188173600714
1784,447,0,0.05155524552182312
483,62,0,0.02264820470001859
1924,428,0,0.03940881660628229
1312,349,0,0.3667071730889156
1756,380,0,0.02353111131595787
1516,338,0,0.014600316748365053
1849,29,0,0.03453142356781473
4,606,0,0.06436594824800028
450,665,0,0.031791667543964584
157,496,0,0.02780041854116553
788,900,0,0.06389672572714479
434,975,0,0.020683877997954667
1566,249,0,0.03807394272133212
1182,526,0,0.04969557220831428
301,614,0,0.05411227116852707
1076,244,0,0.06609105720704535
247,745,0,0.018783087636368073
765,41,0,0.04122159656195323
1327,515,1,0.5163048366127665
1209,708,0,0.025628805964957424
1599,462,0,0.012844501232267665
1386,609,1,0.5890906266209419
269,56,0,0.02585243548971343
1779,259,0,0.40556697288010657
982,215,0,0.01957445872867948
1006,663,0,0.041530776008921126
1990,337,0,0.04020815539307486
1148,952,1,0.053238222783250425
1654,410,0,0.058912102880337006
1984,223,0,0.07579195372263209
1679,599,0,0.05595605027915669
812,452,0,0.47254120770751606
355,957,0,0.055275263202159676
503,111,0,0.04514071995500092
1560,466,0,0.043942589822152635
992,723,0,0.04971089456369623
186,173,0,0.07404915625042144
531,991,0,0.01923746261069184
309,840,0,0.05418343867244224
752,186,0,0.053987823362465645
872,193,0,0.015879430901996217
1150,413,0,0.030259374921839728
1934,797,0,0.03837645136182307
1554,541,0,0.014200698020853712
1711,530,0,0.05955869750150787
581,694,0,0.03138392620901982
851,888,0,0.010888105617070385
680,804,0,0.029781490979114436
752,699,0,0.05761008389874359
269,656,0,0.01586610373794932
253,498,0,0.018589080359933948
1414,413,0,0.06195405535443102
1182,421,0,0.0171228289900762
109,977,0,0.026611533885613582
1547,139,0,0.4252005905157736
1216,865,0,0.02110665511747252
56,806,0,0.045389068807388626
1417,470,0,0.37656410625091985
1465,905,0,0.056319097031179086
1581,221,0,0.05164080386444749
653,416,0,0.032501366602234
672,114,0,0.020453154628071648
247,781,0,0.04926875162163363
1548,829,1,0.43767256251209846
870,744,0,0.44204123414133695
1375,686,0,0.05130333732913663
44,201,0,0.47427787122827303
419,205,0,0.051187852480377785
1883,996,0,0.5676693867883787
927,889,0,0.05316892958376303
409,402,0,0.027904714107549855
641,911,0,0.05678992553484707
206,33,1,0.25903420675897443
1909,332,0,0.059465165803125955
97,504,0,0.022185298333948583
276,749,1,0.4188292733942897
1638,704,0,0.03434492531194754
1798,893,0,0.021107582924951674
1628,823,1,0.03861789616555476
986,700,0,0.051339524847507007
881,790,1,0.2616077173689951
372,691,0,0.043202824821557725
1272,80,0,0.032056003336792586
644,328,0,0.056272805429902616
812,69,0,0.011481999437471198
622,102,0,0.03452680364822147
683,870,0,0.015225336497084681
834,365,0,0.019920883597975197
1013,378,0,0.04699020623194742
173,406,0,0.036217347730309865
822,822,1,0.012062838726015065
1996,970,0,0.03592305152345359
1618,662,0,0.04864859805973828
1635,345,0,0.028305254814467447
15,83,0,0.021640618685281377
39,623,0,0.021533606615252096
994,540,0,0.06814190377793096
408,835,0,0.01593883833540626
1403,945,0,0.02577504443641402
1702,724,0,0.19874024191815587
1512,582,1,0.5200815416724095
368,543,0,0.041168096293166936
1544,106,1,0.02304652466080456
1678,524,0,0.037892585234935695
1260,678,1,0.8067215377446371
220,267,0,0.29072009505722785
699,982,0,0.04217290917345914
368,253,0,0.2992578545904465
904,140,1,0.5151938255198271
71,683,0,0.42462238970529675
1130,705,0,0.045219464375161986
295,943,0,0.03502493860277335
724,662,0,0.01577647332687932
1774,11,0,0.019322587727415692
1809,708,0,0.05227489491724659
592,404,0,0.010822488494284679
1781,362,0,0.026594417299164064
706,963,0,0.04210438404235812
653,406,0,0.01709393372799905
